amount,dealsubtype,dealtype,from.id,from.label,from.name,from.taxonomy,id,realsector,sector.id,sector.label,sector.name,sector.taxonomy,time.day,time.id,time.label,time.month,time.name,time.quarter,time.taxonomy,time.week,time.year,time.yearmonth,to.id,to.label,to.name,to.taxonomy
2770000.0,,Sale of assets,84,Slovakia,sk,from,603cc2ed1e9e52042c6c200d16cfafd4f69ad0de,,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,8524,Porobeton Vranov nad Toplou,porobeton-vranov-nad-toplou,to
2770000.0,,Sale of shares,84,Slovakia,sk,from,604d113f7cafaf96028acb8c5cfec1c740ca6f23,,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,8521,Slovena,slovena,to
2770000.0,,Sale of shares,84,Slovakia,sk,from,ab062e9f5668f3bbeba5d0637f2f9a7ab64af671,,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,8523,Zberne suroviny Bratislava,zberne-suroviny-bratislava,to
2760000.0,,,40,Hungary,hu,from,d5848825fa91b95c97331271d2bdc57ae9881d53,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,3957,Balatonboglári Borgazdasági Részvénytársaság,balatonboglari-borgazdasagi-reszvenytarsasag,to
2760000.0,,Private Sale,79,Romania,ro,from,e469d967fa579fff05230fe3580a268e9d559766,,5,Primary,primary,sector,01,5,01. January 2003,01,2003-01-01,0,time,00,2003,200301,1198,SC Industria Sarmei Campia Turzii,sc-industria-sarmei-campia-turzii,to
2750000.0,,Divestiture,4,Angola,ao,from,c6cfffa30df867f9684f5db64b9c1828773ee886,,4,Competitive,competitive,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,23,Grande Hotel da Huila,grande-hotel-da-huila,to
2740000.0,,,40,Hungary,hu,from,002eb5cc7562e5f8de6a91d38c4870a86cac8c7d,Industry,9,Services,services,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,4061,Szolnoki Sütôipari Részvénytársaság,szolnoki-sutoipari-reszvenytarsasag,to
2740000.0,,,74,Pakistan,pk,from,14519cf9408ae90e395f26fd111f60cae3cb1938,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6426,"Kakakhel Industries, Faisalabad",kakakhel-industries-faisalabad,to
2740000.0,,,63,Mexico,mx,from,7ddd4ef1c1bc0e6f1f1a63689f9d293aa7ba9f5d,Services,9,Services,services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,5910,ANDSA-Unidad Frigorifica,andsa-unidad-frigorifica,to
2740000.0,,Sale of assets,84,Slovakia,sk,from,d288c694d5f482c00de6a0ae097af04565ba9dda,,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,8520,Vino Nitra prev. Hurbanovo,vino-nitra-prev-hurbanovo,to
2740000.0,,,63,Mexico,mx,from,e215fa5ca2dc292017db838723b520082cdb991d,Commerce,9,Services,services,sector,01,21,01. January 1989,01,1989-01-01,0,time,00,1989,198901,5977,Algondonera Comercial Mexicana,algondonera-comercial-mexicana,to
2730000.0,,,99,Vietnam,vn,from,8f9e1f269e68117cc79800c7f3ba3572bc516683,,4,Competitive,competitive,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,1652,Chuong Duong Beverages JSC,chuong-duong-beverages-jsc,to
2730000.0,,Private Sale,40,Hungary,hu,from,f0d0fc46d6847dc417d3b984c44e476b0a0618b1,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,691,Telit Rt. (spin off MATAV Rt.),telit-rt-spin-off-matav-rt,to
2710000.0,,Trade sale,78,Poland,pl,from,0b0dc7d46ec9dc4eb136ef59a5a3b4aed9f0fb60,Tourism,9,Services,services,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,7179,Wojewodzkie Przedsiebiorstwo Turystyki,wojewodzkie-przedsiebiorstwo-turystyki,to
2710000.0,,,70,Nicaragua,ni,from,845bea70333c55425da095d7d5f0d7f0e96b3866,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,6255,Can,can,to
2700000.0,,Sale of assets,94,Turkey,tr,from,183efc324b0354f7e5a48e5b4b423411184ffa53,Shipping,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,9159,TDI,tdi,to
2700000.0,,Divestiture,72,Nigeria,ng,from,1c36108375e6a5234176528283d362ccc28d19c6,,4,Competitive,competitive,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,941,NPA Quarters (Ikoyi hotels),npa-quarters-ikoyi-hotels,to
2700000.0,Partial,Divestiture,8,Bangladesh,bd,from,29682aaa294ea36affc74324a6eb1ddbb7574f07,,2,Financial,financial,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,50,Eastern Bank Ltd,eastern-bank-ltd,to
2700000.0,,direct sale;employees,78,Poland,pl,from,2bada8f610339cb7b0ef0196ab7b7f2919c62883,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,6953,Zaklady Plwowarskle Warka,zaklady-plwowarskle-warka,to
2700000.0,,Trade sale or competitive sale,16,Bulgaria,bg,from,308805d64015c54324ea5d37bca6f45e219f25a2,Hotels and restaurants,9,Services,services,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,2837,Dyuni JSCo. - Sozopol,dyuni-jsco-sozopol,to
2700000.0,,investment commitment of US$10m over five years,78,Poland,pl,from,45ce0c0b67de9f52f8a8aaf13b758e42a7de9f64,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,6896,Angella S.A.,angella-s-a,to
2700000.0,,,40,Hungary,hu,from,46d715892b3bbb864e74d3973fba73162dfedca4,Industry,9,Services,services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4702,Répcelaki Sajtgyár Rt.,repcelaki-sajtgyar-rt,to
2700000.0,,public offer,41,India,in,from,482c112651a006b6143b6331ca599fb4c38ec52e,Machinery,8,Manufacturing & Services,manufacturing-services,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,4741,Bharat Earthmovers Ltd.,bharat-earthmovers-ltd,to
2700000.0,Partial,Divestiture,78,Poland,pl,from,5d8b47a512b09c203f9510b0274ae4ad733b8dbf,,4,Competitive,competitive,sector,01,3,01. January 2000,01,2000-01-01,0,time,00,2000,200001,1098,Tarnow Ceramics Plant,tarnow-ceramics-plant,to
2700000.0,,Auction,55,Lithuania,lt,from,6b354bd143a1faaf76224f2f0f3e7fecc129eae0,Transport,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,5114,Lithuanian state rivers navigation,lithuanian-state-rivers-navigation,to
2700000.0,,Divestiture,72,Nigeria,ng,from,72f9473faea2ab85bdd6f6886d4bc8c5b445cce3,,4,Competitive,competitive,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,984,Nigeria Paper Mill,nigeria-paper-mill,to
2700000.0,,asset sale,76,Peru,pe,from,7c1b4c6bf4ffeda4ce5e26b90b17152951d3ce59,Paper pulp,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,6539,Paramonga - Conversion Lima,paramonga-conversion-lima,to
2700000.0,,,56,"Macedonia, FYR",mk,from,83b6a485efa193611081d8f4dd66f86fa68b1f1a,Food Processing,8,Manufacturing & Services,manufacturing-services,sector,01,17,01. January 1990,01,1990-01-01,0,time,01,1990,199001,5251,Blagoj Gjorev,blagoj-gjorev,to
2700000.0,,,78,Poland,pl,from,9ea92861497239c0983c03e96ff92a631835a9e7,Engineering,8,Manufacturing & Services,manufacturing-services,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,7002,Zaklady Wytworcze Maszyn Elektrycznych,zaklady-wytworcze-maszyn-elektrycznych,to
2700000.0,,Sale of shares,6,Armenia,am,from,be7d36eb31e5991a224dee13af33f3b9238aa1eb,Industry,9,Services,services,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,2056,Yerevan clocks plant,yerevan-clocks-plant,to
2700000.0,,,40,Hungary,hu,from,ccbb54cd00babf5de1b3ad8fc3ed14d8b3dd8f91,Trade,9,Services,services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4701,Mlszer és Irodagép Kereskedelmi Rt. (MIGÉRT),mlszer-es-irodagep-kereskedelmi-rt-migert,to
2700000.0,,public offer,78,Poland,pl,from,d2326f0e867e6acb8407f91d65fab0b260929f53,Chemicals,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,6984,Huta Otawa SA,huta-otawa-sa,to
2700000.0,,,40,Hungary,hu,from,e301b849fd06b7e9448929f3f14f4496c4c7a934,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4443,Székesfehérvári Hütôipari Rt.,szekesfehervari-hutoipari-rt,to
2700000.0,,,78,Poland,pl,from,e6e0967aabff02bf0f0823e3bd51a0d050cc42cd,Food,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,7015,Zaklady Miesne w Kole,zaklady-miesne-w-kole,to
2700000.0,,Public offer,63,Mexico,mx,from,f4954cfc71ea9178a6743eadb8a9231191a0adad,Transport,1,Infrastructure,infrastructure,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,5756,Bodega 80-81 Andsa Modif,bodega-80-81-andsa-modif,to
2700000.0,,direct sale; employees,78,Poland,pl,from,fa8b8ee9beb01eb57450ee08f8639199f5a318b3,Glass,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,6954,"Huta Szkla Oklennego ""Kunice""",huta-szkla-oklennego-kunice,to
2700000.0,,Pre-emptive rights,48,Kenya,ke,from,fdfd28747c270c8de07053cb463f1436df9562b6,Vehicle Assembly,8,Manufacturing & Services,manufacturing-services,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,4940,Associated Vehicle Assemblers,associated-vehicle-assemblers,to
2690000.0,,,40,Hungary,hu,from,1b093063e1c3243013fd8e29666cca3d43347764,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4442,EMIKA Elektromechanikai Ipari és Kereskedelmi Rt.,emika-elektromechanikai-ipari-es-kereskedelmi-rt,to
2690000.0,,,40,Hungary,hu,from,a6afb9a5c42f49a3588fb1de123d04c25c141b8a,Industry,9,Services,services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4700,BUDAPLAST Mlanyagipari és Kereskedelmi Rt.,budaplast-mlanyagipari-es-kereskedelmi-rt,to
2680000.0,,,40,Hungary,hu,from,2408d424b0ac17f468beda18fa3d41a38ec35263,Building Materials,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,4277,Budapest es Videke Meh Rt.,budapest-es-videke-meh-rt,to
2680000.0,,Bid,48,Kenya,ke,from,c5e2cea5e32ee82f4bc17b5fb4460ab8e00c4efc,Agribusiness,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4917,Milling Corporation of Kenya,milling-corporation-of-kenya,to
2670000.0,,,40,Hungary,hu,from,46aac41bfbdf5d7150f1b37c2e777165241e09ec,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4441,Fejértej Parmalat Tejipari Részvénytársaság,fejertej-parmalat-tejipari-reszvenytarsasag,to
2670000.0,,,70,Nicaragua,ni,from,fc06cbc124a3a015adda3ef050c7b8754febc975,Hotel,9,Services,services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,6307,Hotel Intercontinental,hotel-intercontinental,to
2660000.0,,,74,Pakistan,pk,from,07b3fa4f4974cb884d4480e47ea53c7848b4df43,Engineering,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6425,Metropolitan Steel Ltd,metropolitan-steel-ltd,to
2660000.0,,,40,Hungary,hu,from,4e8004ad7a55dd5821cd15c52776bfe974a8e246,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4647,Derekegyházi Mg-i Termelô és Szolgáltató Rt.,derekegyhazi-mg-i-termelo-es-szolgaltato-rt,to
2660000.0,Full,Divestiture,55,Lithuania,lt,from,cc6f8444ef2caad366e22b80c6036d67e99697b3,,4,Competitive,competitive,sector,01,4,01. January 2001,01,2001-01-01,0,time,01,2001,200101,827,Vilniaus Vingis,vilniaus-vingis,to
2650000.0,,30-year concession,5,Argentina,ar,from,db07314e916a544e874dd7b24c67fc54bc738bde,Port/Grain Elevator,1,Infrastructure,infrastructure,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,1939,Terminal Portuaria Mar del Plata,terminal-portuaria-mar-del-plata,to
2640000.0,,Public offering,93,Tunisia,tn,from,0f0e94a8ed600bb69bf8d3ff2bacd574eef6df32,"Manufacturing (Chemical, electric, and mechanical)",8,Manufacturing & Services,manufacturing-services,sector,01,14,01. January 1999,01,1999-01-01,0,time,00,1999,199901,9040,Société Tunisienne de Verrerie (SOTUVER),societe-tunisienne-de-verrerie-sotuver,to
2640000.0,,,40,Hungary,hu,from,4b3f27de5e5ecf5202249f412da130d601dd3187,Transport,1,Infrastructure,infrastructure,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4615,Volán Tefu Rt.,volan-tefu-rt,to
2640000.0,,,77,Philippines,ph,from,8e3497423902492ca4ce601f3a1d7493e8456773,Fishing,6,Other,other,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,6777,National Marine Corp.,national-marine-corp,to
2640000.0,,public offer,87,Sri Lanka,lk,from,d0147b3e003ad2e1244a4f63d0425741501f03c0,Automobile trading,9,Services,services,sector,01,21,01. January 1989,01,1989-01-01,0,time,00,1989,198901,8739,United Motors Ltd.,united-motors-ltd,to
2630000.0,,Bid,76,Peru,pe,from,16c72bf5f2fa2519d086916436dbd9c48e1acb3c,Fishing,6,Other,other,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,6632,Pesca Peru Tambo de Mora Norte S.A.,pesca-peru-tambo-de-mora-norte-s-a,to
2630000.0,,"US$0.79Mn cash,US$1.84 DES",5,Argentina,ar,from,c4521d468973a54bdeaf31f0be6ff4cace04c11e,Chemicals,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,1929,Fabrica Militar de Tolueno Sintetico,fabrica-militar-de-tolueno-sintetico,to
2630000.0,,,67,Mozambique,mz,from,e4bcb17010ea0aeb31390fb6abb5f9146167c422,Trade,9,Services,services,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,6238,COGROPA,cogropa,to
2620000.0,,direct sale,84,Slovakia,sk,from,084ea5a9f395838578960fc6a237ba52307b7f5d,Food processing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,8598,Nitrianske,nitrianske,to
2620000.0,,Sale of shares through stock market,87,Sri Lanka,lk,from,19dc48bc27b9928bd186ec04570505cba84134cb,Agriculture/Plantation,8,Manufacturing & Services,manufacturing-services,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,8825,Maskeya Plantation Ltd.,maskeya-plantation-ltd,to
2620000.0,,Lease,78,Poland,pl,from,7655590a4f5055131c13d0b69783b2b00129063d,Pharmaceutical,8,Manufacturing & Services,manufacturing-services,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,7121,"Zaklad Chemiczno-Farmaceutyczny ""Farmapol"" Sp. Zoo",zaklad-chemiczno-farmaceutyczny-farmapol-sp-zoo,to
2610000.0,,Sale of assets,84,Slovakia,sk,from,62ec19a3c5995e159475af6e59fb775329f47966,,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,8519,Statny majetok Malacky,statny-majetok-malacky,to
2610000.0,,Plus US$ 0.03Mn long term liabilities,8,Bangladesh,bd,from,bb29bc7df4c8cad821c29b85821c7a3a8ee8c6cb,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,2155,Kisborgang Textile Mills,kisborgang-textile-mills,to
2610000.0,,,99,Vietnam,vn,from,daf197448de2d26ce4e7ab8f92acf8fd8eca9b50,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,1726,Quang Ngai Sugar JSC,quang-ngai-sugar-jsc,to
2610000.0,,Bid,76,Peru,pe,from,e13bbb720e2f094748977288ccca976c14a8441d,Industry/Paper,8,Manufacturing & Services,manufacturing-services,sector,01,11,01. January 1997,01,1997-01-01,0,time,00,1997,199701,6623,SPL. Modulo Trupal,spl-modulo-trupal,to
2600000.0,,direct sale,73,Oman,om,from,1563429fab62e8dd580688e4439469e1d82bbc72,Dairy Products,6,Other,other,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6387,Oman Sun Farms,oman-sun-farms,to
2600000.0,,tender/share issue,87,Sri Lanka,lk,from,198d47aa70a5aa89f519644168f09f0d9fa8faa9,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8792,Kotagala Plantations Ltd.,kotagala-plantations-ltd,to
2600000.0,,direct sale,76,Peru,pe,from,28635d05d7ba7813e037eadac4f6dfa07dc9deb1,Insurance,2,Financial,financial,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,6553,Nuevas Inversiones SA,nuevas-inversiones-sa,to
2600000.0,,Tender,96,Ukraine,ua,from,4d252610ca6f7232be455e7433da304a76d456c8,,5,Primary,primary,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,1623,Novgorodskiy mashinobudivniy ,novgorodskiy-mashinobudivniy,to
2600000.0,,,40,Hungary,hu,from,508cb838d9ceffa8a00452a4034a779286143a75,Industry,9,Services,services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,3999,Alföldi Kohászati és Gépipari Rt.,alfoldi-kohaszati-es-gepipari-rt,to
2600000.0,,,70,Nicaragua,ni,from,5290b24f71d926791d426f160fe9190d8f061b03,Fishing,6,Other,other,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6267,Alinsa,alinsa,to
2600000.0,,private placement,72,Nigeria,ng,from,69f99f867741828da1245ae8f6fe4ed02cf2dfcd,Salt,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6367,New Nigerian Salt Co.,new-nigerian-salt-co,to
2600000.0,,Auction,74,Pakistan,pk,from,7115774f4abf88f7df7c15c30dcdabf9ae032954,,4,Competitive,competitive,sector,01,2,01. January 2006,01,2006-01-01,0,time,00,2006,200601,1058,Lasbella Textile Mills,lasbella-textile-mills,to
2600000.0,,public offer,94,Turkey,tr,from,7c285f1b6198c16ace5c842b7f556c5e2d1b75a2,Cement,8,Manufacturing & Services,manufacturing-services,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,9081,Nigde Cimento,nigde-cimento,to
2600000.0,,investment commitment US$78Mn over 1.5 years,79,Romania,ro,from,802ac18ce34d9be9f197d39495362f44ca09e899,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,7244,Fruleg,fruleg,to
2600000.0,,tender,66,Morocco,ma,from,b8de2346fae4b4233894e279a4be53266cb295c8,Hotel,9,Services,services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,6057,Hotel Doukkala,hotel-doukkala,to
2600000.0,,Divestiture,72,Nigeria,ng,from,cd3e3ad626c1cd00adea4b9a5bd330ce8e553b22,,4,Competitive,competitive,sector,01,1,01. January 2005,01,2005-01-01,0,time,00,2005,200501,951,Katsina Steel Rolling Mill,katsina-steel-rolling-mill,to
2600000.0,Full ,Law 203,28,Egypt,eg,from,e416dd260a67609eb6dca2005e937a04a0f0e8e4,,4,Competitive,competitive,sector,01,7,01. January 2007,01,2007-01-01,0,time,01,2007,200701,472,Nadler confectionary factory,nadler-confectionary-factory,to
2600000.0,,restricted tender,67,Mozambique,mz,from,ff6caeea44bc479d769b2fa949fbae74cf5de80a,Agroindustry,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,6190,Caju de Mocambique-Machava,caju-de-mocambique-machava,to
2590000.0,,tender/share issue,87,Sri Lanka,lk,from,2aff7eadf2bb783ba04ac9cd08c25a865045d4f4,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8791,Bogawantalawa Plantations Ltd,bogawantalawa-plantations-ltd,to
2590000.0,,,56,"Macedonia, FYR",mk,from,8c1db4bc8aa329cee14c82adbad2be140ab9eaa4,Food Processing,8,Manufacturing & Services,manufacturing-services,sector,01,18,01. January 1991,01,1991-01-01,0,time,00,1991,199101,5406,Vitaminka,vitaminka,to
2590000.0,,,70,Nicaragua,ni,from,9b702593e873e8a210caff1da82a513b135350ca,Sugar,8,Manufacturing & Services,manufacturing-services,sector,01,16,01. January 1993,01,1993-01-01,0,time,00,1993,199301,6294,Ingenio Javier Guerra,ingenio-javier-guerra,to
2590000.0,,,40,Hungary,hu,from,efc2d3d402efacd5a28dd683823fc1f45bdcd076,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4440,Gyümölcskert Részvénytársaság,gyumolcskert-reszvenytarsasag,to
2580000.0,,direct sale; Bulgarian foreign debt-equity swap; inv. com. US$184K,16,Bulgaria,bg,from,294f648200c7bea9ea9d125d37662db7a23250cb,Agribusiness,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,2578,Agroproingenering Ltd.,agroproingenering-ltd,to
2580000.0,,,40,Hungary,hu,from,2f6a80108ab0d77595da21f981ad1f2c399f2791,Industry,9,Services,services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,4075,KÜHNE Mezôgazdasági Gépgyár Részvénytársaság,kuhne-mezogazdasagi-gepgyar-reszvenytarsasag,to
2580000.0,,tender/share issue,87,Sri Lanka,lk,from,39bd7f3c240694298b06b6084d66a81c76b7d3ab,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8790,Horana Plantations Ltd.,horana-plantations-ltd,to
2580000.0,,tender/share issue,87,Sri Lanka,lk,from,3fe198ae05c5de575c2528e591d9d44cbf49f8bf,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8789,Kegalle Plantations,kegalle-plantations,to
2580000.0,,Tender,83,Serbia,rs,from,51ef2b8a85e771eb83f155eaa76c5c3e1ce12c2e,,4,Competitive,competitive,sector,01,9,01. January 2008,01,2008-01-01,0,time,00,2008,200801,1359," ""FABRIKA HARTIJE"" , Beograd-Palilula",fabrika-hartije-beograd-palilula,to
2570000.0,,Sale of shares,84,Slovakia,sk,from,0437d9e7abe2387a28dc96ed557f4995e0601ba3,,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,8518,Honttherma,honttherma,to
2570000.0,,,99,Vietnam,vn,from,0ff53caa5b2d6f6a7bee3dbb55019314997d3f88,,4,Competitive,competitive,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,1660,Hau Giang Pharmaceutical JSC,hau-giang-pharmaceutical-jsc,to
2570000.0,,,40,Hungary,hu,from,6b1c1810cd9a1bb90a1137b19850c3567da4e53b,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,3939,Kutasi Mezôkert Mezôgazdasági és Kereskedelmi RT,kutasi-mezokert-mezogazdasagi-es-kereskedelmi-rt,to
2570000.0,,,99,Vietnam,vn,from,784f707ba03b8312f470bc67598eac41519f7ea4,,4,Competitive,competitive,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,1645,Bac Ninh Agriculture Product JSC,bac-ninh-agriculture-product-jsc,to
2570000.0,,,99,Vietnam,vn,from,926d9024460796a36bc333229655a22300f094f1,,4,Competitive,competitive,sector,01,6,01. January 2004,01,2004-01-01,0,time,00,2004,200401,1647,Binh Minh Plastic JSC,binh-minh-plastic-jsc,to
2570000.0,,,56,"Macedonia, FYR",mk,from,9e9d8d9bd14dbabdf8baf58cf3a57fef6f41b618,Textile,8,Manufacturing & Services,manufacturing-services,sector,01,17,01. January 1990,01,1990-01-01,0,time,01,1990,199001,5250,Dekorteks,dekorteks,to
2570000.0,,,56,"Macedonia, FYR",mk,from,a99c8bbdf7881df1d227114af91d0cf884fab44c,Transport,1,Infrastructure,infrastructure,sector,01,17,01. January 1990,01,1990-01-01,0,time,01,1990,199001,5328,II Oktomvrit,ii-oktomvrit,to
2560000.0,,tender/share issue,87,Sri Lanka,lk,from,3a6f61730ec32c4e1e9ec43fc4c6edeea31c968c,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8788,Kelani Valley Plantations Ltd.,kelani-valley-plantations-ltd,to
2560000.0,,,40,Hungary,hu,from,3e4b150f5caf97c1d6130dfc14b49cc5a37d62ff,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,20,01. January 1994,01,1994-01-01,0,time,00,1994,199401,4439,AVV Alsózsolcai Vasbetonipari és Vállalkozási Kft,avv-alsozsolcai-vasbetonipari-es-vallalkozasi-kft,to
2560000.0,,Asset Sale or Transfer of Management,94,Turkey,tr,from,508d5231642c310e6b57595c0f3beaac6de5c985,,6,Other,other,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,9218,TUSTAS-I real estate,tustas-i-real-estate,to
2560000.0,,tender/share issue,87,Sri Lanka,lk,from,6997f5386aea67a932b9dac35219d218b71cc613,Agriculture,8,Manufacturing & Services,manufacturing-services,sector,01,10,01. January 1995,01,1995-01-01,0,time,00,1995,199501,8787,Agalawatte Plantations Ltd.,agalawatte-plantations-ltd,to
2560000.0,,,74,Pakistan,pk,from,9c913baa3fee1d8b2d478affa216cb62843d94ba,Manufacturing,8,Manufacturing & Services,manufacturing-services,sector,01,19,01. January 1992,01,1992-01-01,0,time,00,1992,199201,6424,"Sh. Fazal ur Rehman&Sons, Multan",sh-fazal-ur-rehman-sons-multan,to
2560000.0,,Sale of assets,84,Slovakia,sk,from,e2fb8ca733293ea241ff2efe6a045623562db76d,,6,Other,other,sector,01,13,01. January 1996,01,1996-01-01,0,time,01,1996,199601,8517,Slovlak Koseca,slovlak-koseca,to
2550000.0,,Direct negotiation,66,Morocco,ma,from,22965e86e78366e13eac2f32bf9b2d8d711ee7e7,Hotel,9,Services,services,sector,01,12,01. January 1998,01,1998-01-01,0,time,00,1998,199801,6083,Les Almoravides,les-almoravides,to
